h2h_score,common_score,transitive_score,total_score,h2h_series,common_series,transitive_series,total_series,info_units,elo_radiant,elo_dire,elo_diff,elo_score,strength,confidence,period_days,decision_mode,confidence_label,radiant_win
0.0,0.050833949330718615,-0.12745148569669643,0.24278419296640197,0,11,3,11,11.0,1731.2002810986326,1702.40774455328,28.792536545352505,0.19195024363568336,0.6647424514577072,1.0,30,primary,средняя,0
0.0,0.0,0.0,-1.3787077305121254,0,0,0,0,0,1456.3274298113256,1663.1335893881444,-206.8061595768188,-1.3787077305121254,1.0,1.0,30,elo_only,высокая,1
3.990805296091665,-0.1697925274154201,-0.09089795188661491,0.11433627695158628,1,13,6,14,14.0,1516.4231945821052,1530.7261749621705,-14.302980380065264,-0.09535320253376843,0.6304896738537563,1.0,30,primary,средняя,1
3.9908327387995026,-0.050717447307876695,0.11578028296958082,0.3367659766453983,1,11,4,12,12.0,1715.4619083180373,1718.1461173338753,-2.6842090158379506,-0.017894726772253004,0.6898042604387729,1.0,30,primary,средняя,0
0.0,0.0,0.0,-0.8579841379783314,0,0,0,0,0,1514.9088339713774,1643.606454668127,-128.6976206967497,-0.8579841379783314,0.8579841379783314,0.8579841379783314,30,elo_only,высокая,0
-3.2449814018338308,-1.061297325766281,0.21271137418902689,-2.5522462759817595,2,7,3,9,9.0,1505.3356529626558,1518.3213194000525,-12.98566643739673,-0.08657110958264487,1.0,1.0,30,primary,высокая,0
0.0,-0.050519826819808565,0.11532914520055582,-0.2214486336371748,1,11,4,12,12.0,1703.8230441789012,1729.7849814730114,-25.961937294110157,-0.1730795819607344,0.6590529689699133,1.0,30,primary,средняя,0
3.4900762490865644,1.0183860854414613,-0.21231121469033018,3.1193168760744356,3,6,3,9,9.0,1529.4957522657737,1488.574003664074,40.92174860169962,0.2728116573446641,1.0,1.0,14,primary,высокая,0
0.0,-1.5451557280720696,-0.18763059965610887,-1.7660499904964642,0,8,5,8,8.0,1567.0499301407997,1600.1840695044589,-33.13413936365919,-0.22089426242439458,0.9333333333333333,0.8888888888888888,30,primary,высокая,1
0.0,0.0,0.0,0.5027588276510884,0,0,0,0,0,1619.2960433658052,1543.882219218142,75.41382414766326,0.5027588276510884,0.5027588276510884,0.5027588276510884,30,elo_only,средняя,1
-2.654445562213972,-0.050457767651705704,0.11518747347957607,-0.6308136610378049,1,11,4,12,12.0,1693.2308621252184,1740.3771635266942,-47.14630140147574,-0.31430867600983825,0.7682169762767479,1.0,30,primary,высокая,0
-3.990318219428534,1.5414157633950853,0.1871764500825181,1.0319616028677618,1,8,5,9,9.0,1586.9407244811114,1580.3050229958485,6.635701485262871,0.04423800990175247,0.8751897607647365,1.0,30,primary,высокая,1
-2.1535065163543017,-1.0156766592668602,0.211746358620057,-2.118915760753693,3,6,3,9,9.0,1508.965005946369,1515.9087570786846,-6.943751132315583,-0.04629167421543722,1.0,1.0,14,primary,высокая,0
0.0,0.0,0.0,0.5450620660220117,0,0,0,0,0,1621.841061396868,1540.0817514935663,81.75930990330176,0.5450620660220117,0.5450620660220117,0.5450620660220117,30,elo_only,средняя,1
0.0,1.5384031580083617,0.18681062484887417,1.6474662979214023,1,8,5,9,9.0,1598.401315559934,1568.844431917026,29.556883642907906,0.19704589095271938,1.0,1.0,30,primary,высокая,1
0.0,0.0,0.0,0.10303133553186854,0,0,0,0,0,1624.2603381371946,1608.8056378074143,15.45470032978028,0.10303133553186854,0.10303133553186854,0.10303133553186854,30,elo_only,низкая,0
0.0,0.010850022178339122,0.12113934250923455,0.8184791163833655,0,8,4,8,8.0,1649.941713184892,1528.797349054138,121.14436413075396,0.8076290942050264,0.7515944310355641,0.8888888888888888,30,primary,высокая,1
0.0,0.0,0.0,-0.08416411698569845,0,0,0,0,0,1519.2760735214606,1531.9006910693154,-12.624617547854768,-0.08416411698569845,0.08416411698569845,0.08416411698569845,30,elo_only,низкая,0
-3.992799957652293,-0.010830492023549756,-0.12092129041022459,-1.3724036529281844,1,8,4,9,9.0,1522.1420882147027,1656.5969740243274,-134.45488580962478,-0.8963659053974986,0.9659743074475159,1.0,30,primary,высокая,0
-3.9918940015674877,-0.8985708192323251,0.08272856160448055,-1.3374709647177434,1,5,2,6,6.0,1620.517338244849,1612.5377013028742,7.979636941974832,0.05319757961316554,0.7566589239247316,0.6666666666666666,30,primary,высокая,0
0.0,0.0,0.0,0.11214083687256182,0,0,0,0,0,1533.5792942625271,1516.7581687316429,16.821125530884274,0.11214083687256182,0.11214083687256182,0.11214083687256182,30,elo_only,низкая,1
0.0,0.0,0.0,-0.5874164671568739,0,0,0,0,0,1496.2171773163195,1584.3296473898506,-88.11247007353109,-0.5874164671568739,0.5874164671568739,0.5874164671568739,30,elo_only,средняя,0
0.0,0.0,0.0,-0.18084224812244581,0,0,0,0,0,1534.5834331019505,1561.7097703203174,-27.12633721836687,-0.18084224812244581,0.18084224812244581,0.18084224812244581,30,elo_only,низкая,1
0.0,0.0,0.0,-0.7199704516188073,0,0,0,0,0,1484.3299141397906,1592.3254818826117,-107.9955677428211,-0.7199704516188073,0.7199704516188073,0.7199704516188073,30,elo_only,средняя,1
0.0,0.0,0.0,0.1486395024576571,0,0,0,0,0,1559.8231836947311,1537.5272583260826,22.295925368648568,0.1486395024576571,0.1486395024576571,0.1486395024576571,30,elo_only,низкая,1
2.4063087203388793,0.34285027755682623,0.06787621333692945,2.954348940717681,4,6,6,10,10.0,1764.404561162846,1589.3703118056792,175.0342493571668,1.1668949957144454,1.0,1.0,30,primary,высокая,0
